Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_IO_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Change number|Division|Item|Description|Material|Substance|Quantity|UOM|Component Type|Exception Value|Formula
0000000000000000000000000000000000008035|000000002990|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0040|Trig TS-800-2A bent tube Wht/Nat 40 Rib|124360.001|000000124360|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0020|LBL-PSPlas 409 APC Spry Reg 32fo Ft|120364.022|000000120364|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0030|LBL-PSPlas 409 APC Spry Reg 32fo Bk|120379.025|000000120379|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0040|Trig TS-800-2A bent tube Wht/Nat 40 Rib|124360.001|000000124360|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003017|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0020|LBL-PSPlas 409 APC Spry Reg 32fo Ft|120364.022|000000120364|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0030|LBL-PSPlas 409 APC Spry Reg 32fo Bk|120379.025|000000120379|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003402|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0020|LBL - PlasSlv 409 APC Spry Reg 32fo|125382.001|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003951|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003954|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000003954|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003954|11|0020|LBL - PlasSlv 409 APC Spry Reg 32fo|125382.001|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003954|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000003954|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000004490|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000004490|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000004490|11|0020|LBL - PlasSlv 409 APC Spry Reg 32fo|125382.001|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000004490|11|0030|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000004490|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000004490|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000005255|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000005255|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000005255|11|0020|LBL-PlasSlv 409 APC Spry Reg 32fo Bk EPA|125382.015|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000005255|11|0030|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000005255|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000005255|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000007148|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000007148|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000007148|11|0020|LBL-PlasSlv 409 APC Spry Reg 32fo Bk EPA|125382.015|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000007148|11|0030|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000007148|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000007148|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000010453|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000010453|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000010453|11|0020|LBL-PlasSlv 409 APC Spry Reg 32fo Bk EPA|125382.015|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000010453|11|0030|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000010453|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000010453|11|0050|FM 409 APC Reg 0.5% VOC|166962.001|000000166962|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000012246|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000012246|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000012246|11|0020|LBL-PlasSlv 409 APC Spry Reg 32fo Bk EPA|125382.015|000000125382|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000012246|11|0030|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000012246|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000012246|11|0050|FM 409 APC Reg 0.5% VOC|166962.001|000000166962|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008036||13|0010|FrStep FrExp LBF LavVal 12/23oz PAK1|000000000000012924|000000120989|         100.000000|CS|PRODUCT||000000121005
0000000000000000000000000000000000008036||13|0010|CU FrStep FrExp LBF LavVal 23oz|116674.001|000000116674|        1200.000000|EA|COMPONENT|ZN|000000121005
0000000000000000000000000000000000008036||13|0020|CS-TrTape 12/23oz Lavender Valley|121001.001|000000121001|         100.000000|EA|COMPONENT||000000121005
0000000000000000000000000000000000008036|000000004029|13|0010|FrStep FrExp LBF LavVal 12/23oz PAK1|000000000000012924|000000120989|         100.000000|CS|PRODUCT||000000121005
0000000000000000000000000000000000008036|000000004029|13|0010|CU FrStep FrExp LBF LavVal 23oz|116674.001|000000116674|        1200.000000|EA|COMPONENT|ZN|000000121005
0000000000000000000000000000000000008036|000000004029|13|0020|CS-TrTape 12/23oz Lavender Valley|121001.001|000000121001|         100.000000|EA|COMPONENT||000000121005
0000000000000000000000000000000000008037||13|0010|FrStep FrExp LBF MtnFrst 12/23oz PAK1|000000000000012925|000000120990|         100.000000|CS|PRODUCT||000000121007
0000000000000000000000000000000000008037||13|0010|CU FrStep FrExp LBF MtnFrst 23oz|116731.001|000000116731|        1200.000000|EA|COMPONENT|ZN|000000121007
0000000000000000000000000000000000008037||13|0020|CS-TrTape 12/23oz Mountain Forest|121001.002|000000121001|         100.000000|EA|COMPONENT||000000121007
0000000000000000000000000000000000008037|000000004029|13|0010|FrStep FrExp LBF MtnFrst 12/23oz PAK1|000000000000012925|000000120990|         100.000000|CS|PRODUCT||000000121007
0000000000000000000000000000000000008037|000000004029|13|0010|CU FrStep FrExp LBF MtnFrst 23oz|116731.001|000000116731|        1200.000000|EA|COMPONENT|ZN|000000121007
0000000000000000000000000000000000008037|000000004029|13|0020|CS-TrTape 12/23oz Mountain Forest|121001.002|000000121001|         100.000000|EA|COMPONENT||000000121007
0000000000000000000000000000000000008038||16|0010|GLAD 4-ITEM ZIP FRZR/STOR HI-CT SHP HOL9|000000000000012926|000000121003|         100.000000|CS|PRODUCT||000000121010
0000000000000000000000000000000000008038||16|0010|CU Glad Frzr Zip Gal 30ct|140813.001|000000140813|        1200.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038||16|0020|CU Glad Frzr Zip Qrt 40ct|140814.001|000000140814|         900.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038||16|0030|CU Glad FdSt Zip Gal 40ct|140815.001|000000140815|        1200.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038||16|0040|CU Glad FdSt Zip Qrt 50ct|140816.001|000000140816|         900.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038||16|0050|DISP-TRAY Glad Flrstnd SAS Large L1|117050.001|000000117050|         200.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0060|PTN Case Filler I - Multi Glad Flrstnd|117066.001|000000117066|         100.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0070|DISP-HDRCRD DoubleSided GLAD FRZR/STOR|120449.001|000000120449|         100.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0080|DISP-BASE Multi Glad Flrstnd|117165.001|000000117165|         100.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0090|CS-RSC GLAD ZIP FRZR/STOR HI-CT SHP HOL9|117184.008|000000117184|         100.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0100|DISP-TRAY COVER Multi Glad Flrstnd|117167.001|000000117167|         200.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0110|PTN Case Filler 2 - Multi Glad Flrstnd|117168.001|000000117168|         100.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0111|INSTR-Retail Assm Multi Glad FlrStnd|117708.001|000000117708|         100.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0120|DISP-TOP FILLER 2 Glad Flrstnd SAS Lg L1|119105.001|000000119105|         200.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038||16|0130|DISP- TRAY FILLER Glad Flrstnd SAS LgL1|119106.001|000000119106|         200.000000|EA|COMPONENT||000000121010
0000000000000000000000000000000000008038|000000002516|16|0010|GLAD 4-ITEM ZIP FRZR/STOR HI-CT SHP HOL9|000000000000012926|000000121003|         100.000000|CS|PRODUCT||000000121010
0000000000000000000000000000000000008038|000000002516|16|0010|CU Glad Frzr Zip Gal 30ct|118397.001|000000118397|        1200.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038|000000002516|16|0020|CU Glad Frzr Zip Qrt 40ct|118835.001|000000118835|         900.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038|000000002516|16|0030|CU Glad FdSt Zip Gal 40ct|118395.001|000000118395|        1200.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038|000000002516|16|0040|CU Glad FdSt Zip Qrt 50ct|118834.001|000000118834|         900.000000|EA|COMPONENT|ZN|000000121010
0000000000000000000000000000000000008038|000000002516|16|0050|DISP-TRAY Glad Flrstnd SAS Large L1|117050.001|000000117050|         200.000000|EA|COMPONENT||000000121010
