Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_Header_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Description|Change number|Primary Output|Division|Authorization Group|Validity From|Validity To|Created by|Created on|Changed by|Changed on|System Status|User Status|Formula|Flag
0000000000000000000000000000000000008055|Glad PNSeal FdWrp 48/70sf SHP||120632.001|16|ALL|00010101|20080709|LPIERCE|20080630|LPIERCE|20080703|Released|Released|000000121072|
0000000000000000000000000000000000008055|Glad PNSeal FdWrp 48/70sf SHP|000000002319|000000000000012938|16|ALL|20080710|20080806|LPIERCE|20080630|LPIERCE|20080722|Released|Released|000000121072|
0000000000000000000000000000000000008055|Glad PNSeal FdWrp 48/70sf SHP|000000002428|000000000000012938|16|ALL|20080807|99991231|LPIERCE|20080630|LPIERCE|20080812|Released|Released|000000121072|
0000000000000000000000000000000000008055|Glad PNSeal FdWrp 48/70sf SHP|000000003550|000000000000012938|16|ALL|20080807|99991231|LPIERCE|20080630|LPIERCE|20080812|Obsolete|Released Submitted - Obsolete|000000121072|
0000000000000000000000000000000000008056|CU ClxBlch Liq Flr 1l HU BO||120633.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121074|
0000000000000000000000000000000000008057|CU ClxBlch Liq Reg 1l PL BO||120634.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121076|
0000000000000000000000000000000000008058|CU ClxBlch Liq Lmn 1l PL BO||120634.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121078|
0000000000000000000000000000000000008059|CU ClxBlch Liq Flr 1l PL BO||120637.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121080|
0000000000000000000000000000000000008060|CU ClxBlch Liq Reg 2l HU BO||120638.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121082|
0000000000000000000000000000000000008061|CU ClxBlch Liq Flr 2l HU BO||120639.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121084|
0000000000000000000000000000000000008062|CU ClxBlch Liq Flr 2l PL BO||120640.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121086|
0000000000000000000000000000000000008063|CU ClxBlch Liq Reg 2l PL BO||120640.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121088|
0000000000000000000000000000000000008064|CU ClxBlch Liq Reg 4l HU BO||120643.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121090|
0000000000000000000000000000000000008066|CU ClxBlch Liq Reg 4l PL BO||120645.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121094|
0000000000000000000000000000000000008067|CU ClxBlch Liq Flr 4l PL BO||120646.001|11|ALL|00010101|99991231|IZAVALET|20080701|IZAVALET|20080718|Released|Released|000000121096|
0000000000000000000000000000000000008068|MTW CS ClxClnUp Spry 12/32fo||120964.001|11|ALL|00010101|20111031|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121100|
0000000000000000000000000000000000008068|MTW CS ClxClnUp Spry 12/32fo|000000008667|120964.001|11|ALL|20111101|99991231|DBAYDO|20080701|DBAYDO|20111101|Released|Released|000000121100|
0000000000000000000000000000000000008068|MTW CS ClxClnUp Spry 12/32fo|000000010572|120964.020|11|ALL|20111101|99991231|DBAYDO|20080701|DBAYDO|20111101|Obsolete|Released Submitted - Obsolete|000000121100|
0000000000000000000000000000000000008069|MTW CS Tlx IMR CS Spry 9/32fo||120965.002|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121102|
0000000000000000000000000000000000008069|MTW CS Tlx IMR CS Spry 9/32fo|000000010572|120965.002|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Obsolete|Released Submitted - Obsolete|000000121102|
0000000000000000000000000000000000008070|MTW CS Tlx SpScmRem CS Spry 9/32fo||120965.003|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121104|
0000000000000000000000000000000000008070|MTW CS Tlx SpScmRem CS Spry 9/32fo|000000010572|120965.003|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Obsolete|Released Submitted - Obsolete|000000121104|
0000000000000000000000000000000000008071|Big Bowl 6/6ct TG HOL9||000000000000012939|16|ALL|00010101|99991231|LPIERCE|20080701|LPIERCE|20080701|Released|Released|000000121106|
0000000000000000000000000000000000008071|Big Bowl 6/6ct TG HOL9|000000004339|000000000000012939|16|ALL|00010101|99991231|LPIERCE|20080701|LPIERCE|20080701|Obsolete|Released Submitted - Obsolete|000000121106|
0000000000000000000000000000000000008072|MTW CS 409 APC Spry Reg 12/32fo||000000000000012939|11|ALL|00010101|20080819|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121108|
0000000000000000000000000000000000008072|MTW CS 409 APC Spry Reg 12/32fo|000000002485|000000000000012939|11|ALL|20080820|99991231|DBAYDO|20080701|LFLORES|20081014|Released|Released|000000121108|
0000000000000000000000000000000000008072|MTW CS 409 APC Spry Reg 12/32fo|000000008663|000000000000012939|11|ALL|20080820|99991231|DBAYDO|20080701|LFLORES|20081014|Obsolete|Released Submitted - Obsolete|000000121108|
0000000000000000000000000000000000008073|CU Big Bowl 6ct TG - Holiday||000000000000012939|16|ALL|00010101|99991231|LPIERCE|20080701|LPIERCE|20080701|Released|Released|000000121110|
0000000000000000000000000000000000008073|CU Big Bowl 6ct TG - Holiday|000000004339|113532.002|16|ALL|00010101|99991231|LPIERCE|20080701|LPIERCE|20080701|Obsolete|Released Submitted - Obsolete|000000121110|
0000000000000000000000000000000000008074|MTW CS ClxClnUp CS Disfnt Spry 9/32fo||120965.004|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121112|
0000000000000000000000000000000000008074|MTW CS ClxClnUp CS Disfnt Spry 9/32fo|000000010572|120965.004|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Obsolete|Released Submitted - Obsolete|000000121112|
0000000000000000000000000000000000008075|MTW CS 409 HvyDtyDeg CS Spry 9/32fo||120965.005|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121115|
0000000000000000000000000000000000008076|MTW CS 409 ClnrDeg CS Spry 12/32fo||120965.005|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121117|
0000000000000000000000000000000000008077|GladW VarPK SmBwl / BgBwl 6/7ct TG HOL9||120965.005|16|ALL|00010101|99991231|LPIERCE|20080701|LPIERCE|20080701|Released|Released|000000121119|
0000000000000000000000000000000000008077|GladW VarPK SmBwl / BgBwl 6/7ct TG HOL9|000000004537|120965.005|16|ALL|00010101|99991231|LPIERCE|20080701|LPIERCE|20080701|Obsolete|Released Submitted - Obsolete|000000121119|
0000000000000000000000000000000000008078|CU GladW VarPk 6/7ct TG||113571.003|16|ALL|00010101|20080723|LPIERCE|20080701|LPIERCE|20080701|Released|Released|000000121122|
0000000000000000000000000000000000008078|CU GladW VarPk 6/7ct TG|000000002378|113571.003|16|ALL|20080724|99991231|LPIERCE|20080701|LPIERCE|20080805|Released|Released|000000121122|
0000000000000000000000000000000000008078|CU GladW VarPk 6/7ct TG|000000004537|113571.003|16|ALL|20080724|99991231|LPIERCE|20080701|LPIERCE|20080805|Obsolete|Released Submitted - Obsolete|000000121122|
0000000000000000000000000000000000008079|AltRcp Clx Flx CN SSTT28A8B 1/4 PAL||113571.003|11|ALL|00010101|20110216|SKERN|20080701|SKERN|20080701|Released|Released|000000121126|
0000000000000000000000000000000000008079|AltRcp Clx Flx CN SSTT28A8B 1/4 PAL|000000004350|000000000000012927|11|ALL|00010101|20110216|SKERN|20080701|SKERN|20080701|Obsolete|Released|000000121126|
0000000000000000000000000000000000008079|AltRcp Clx Flx CN SSTT28A8B 1/4 PAL|000000007289|000000000000012927|11|ALL|20110217|99991231|SKERN|20080701|DPHILLI2|20110217|Obsolete|Released|000000121126|
0000000000000000000000000000000000008079|AltRcp Clx Flx CN SSTT28A8B 1/4 PAL|000000011539|000000000000012927|11|ALL|20110217|99991231|SKERN|20080701|DPHILLI2|20110217|Obsolete|Released Submitted - Obsolete|000000121126|
0000000000000000000000000000000000008080|MTW CS 409 APC Spry Lmn 12/32fo||120964.004|11|ALL|00010101|20111031|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121128|
0000000000000000000000000000000000008080|MTW CS 409 APC Spry Lmn 12/32fo|000000008667|120964.004|11|ALL|20111101|99991231|DBAYDO|20080701|DBAYDO|20111101|Released|Released|000000121128|
0000000000000000000000000000000000008080|MTW CS 409 APC Spry Lmn 12/32fo|000000010572|120964.022|11|ALL|20111101|99991231|DBAYDO|20080701|DBAYDO|20111101|Obsolete|Released Submitted - Obsolete|000000121128|
0000000000000000000000000000000000008081|MTW CS ClxClnUp Spry FrScnt 12/32fo||120964.005|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121130|
0000000000000000000000000000000000008081|MTW CS ClxClnUp Spry FrScnt 12/32fo|000000010572|120964.005|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121130|
0000000000000000000000000000000000008082|MTW CS ClxDisf Spry RefrshCln 12/946ml||120964.007|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121132|
0000000000000000000000000000000000008082|MTW CS ClxDisf Spry RefrshCln 12/946ml|000000010572|120964.007|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121132|
0000000000000000000000000000000000008083|MTW CS Tlx MMR Spry 9/32fo||120965.006|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121134|
0000000000000000000000000000000000008084|MTW CS ClxDisf APC CS Spry 12/32fo||120964.006|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121136|
0000000000000000000000000000000000008084|MTW CS ClxDisf APC CS Spry 12/32fo|000000010572|120964.006|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121136|
0000000000000000000000000000000000008085|MTW CS Tlx SpScmRem Spry 9/32fo||120965.007|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121138|
0000000000000000000000000000000000008086|MTW CS ClxClnUp FrsCnt Clnr 9/32fo||120965.007|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121140|
0000000000000000000000000000000000008086|MTW CS ClxClnUp FrsCnt Clnr 9/32fo|000000010572|120965.015|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121140|
0000000000000000000000000000000000008087|MTW CS ClxDisf BthmClnr Spry 9/887mL CA||120965.014|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121142|
0000000000000000000000000000000000008087|MTW CS ClxDisf BthmClnr Spry 9/887mL CA|000000010572|120965.014|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121142|
0000000000000000000000000000000000008088|MTW CS Tlx MildRtPenRem Spry 9/29fo||120965.013|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121144|
0000000000000000000000000000000000008088|MTW CS Tlx MildRtPenRem Spry 9/29fo|000000010572|120965.013|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121144|
0000000000000000000000000000000000008089|MTW CS Tlx MildRtPenRem Spry 9/32fo||120965.012|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121146|
0000000000000000000000000000000000008090|MTW CS Tlx SpScmRem 9/946ml CA||120965.011|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121148|
0000000000000000000000000000000000008090|MTW CS Tlx SpScmRem 9/946ml CA|000000010572|120965.011|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121148|
0000000000000000000000000000000000008091|AltRcp Clx Flx CN 7A7B7C9A9B0A0B 1/4 PAL||120965.011|11|ALL|00010101|99991231|SKERN|20080701|SKERN|20080701|Released|Released|000000121150|
0000000000000000000000000000000000008091|AltRcp Clx Flx CN 7A7B7C9A9B0A0B 1/4 PAL|000000004350|120965.011|11|ALL|00010101|99991231|SKERN|20080701|SKERN|20080701|Obsolete|Released|000000121150|
0000000000000000000000000000000000008091|AltRcp Clx Flx CN 7A7B7C9A9B0A0B 1/4 PAL|000000006660|120965.011|11|ALL|00010101|99991231|SKERN|20080701|SKERN|20080701|Obsolete|Released Submitted - Obsolete|000000121150|
0000000000000000000000000000000000008092|MTW CS ClxDisf BthmClnr Spry 9/30fo||120965.008|11|ALL|00010101|99991231|LFLORES|20080701|LFLORES|20080701|Released|Released|000000121152|
0000000000000000000000000000000000008093|MTW CS Tlx MMR Spry 9/946ml CA||120965.010|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121155|
0000000000000000000000000000000000008093|MTW CS Tlx MMR Spry 9/946ml CA|000000010572|120965.010|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121155|
0000000000000000000000000000000000008094|MTW CS ClxDisf BthmClnr CS Spry 9/30fo||120965.010|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Released|Released|000000121157|
0000000000000000000000000000000000008094|MTW CS ClxDisf BthmClnr CS Spry 9/30fo|000000010572|120965.009|11|ALL|00010101|99991231|DBAYDO|20080701|DBAYDO|20080701|Obsolete|Released Submitted - Obsolete|000000121157|
0000000000000000000000000000000000008095|ClxBlch Liq Lavda 6/96fo ZH||000000000000012941|10|ALL|00010101|99991231|MSTEWART|20080701|MSTEWART|20080701|Released|Released|000000121159|
0000000000000000000000000000000000008096|AltRcp Clx Flx CN PQ6A6B 1/4 PAL||000000000000012941|11|ALL|00010101|99991231|SKERN|20080701|SKERN|20080701|Released|Released|000000121161|
0000000000000000000000000000000000008096|AltRcp Clx Flx CN PQ6A6B 1/4 PAL|000000004350|000000000000012941|11|ALL|00010101|99991231|SKERN|20080701|SKERN|20080701|Obsolete|Released|000000121161|
0000000000000000000000000000000000008096|AltRcp Clx Flx CN PQ6A6B 1/4 PAL|000000011539|000000000000012928|11|ALL|00010101|99991231|SKERN|20080701|SKERN|20080701|Obsolete|Released Submitted - Obsolete|000000121161|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo||000000000000012928|11|ALL|00010101|20080709|DBAYDO|20080702|DBAYDO|20080702|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000002314|000000000000000084|11|ALL|20080710|20080806|DBAYDO|20080702|DBAYDO|20080710|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000002429|000000000000000084|11|ALL|20080807|20080929|DBAYDO|20080702|DBAYDO|20080807|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000002671|000000000000000084|11|ALL|20080930|20081222|DBAYDO|20080702|DBAYDO|20081015|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000002990|000000000000000084|11|ALL|20081223|20090104|DBAYDO|20080702|DBAYDO|20081224|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000003017|000000000000000084|11|ALL|20090105|20090326|DBAYDO|20080702|DBAYDO|20090105|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000003402|000000000000000084|11|ALL|20090327|20090707|DBAYDO|20080702|DBAYDO|20090401|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000003954|000000000000000084|11|ALL|20090708|20091109|DBAYDO|20080702|JSTRATTO|20090709|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000004490|000000000000000084|11|ALL|20091110|20100511|DBAYDO|20080702|DBAYDO|20091110|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000005533|000000000000000084|11|ALL|20100512|20120919|DBAYDO|20080702|GHAY|20100512|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000007148|000000000000000084|11|ALL|20100512|20120919|DBAYDO|20080702|GHAY|20100512|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000010263|000000000000000084|11|ALL|20120920|99991231|DBAYDO|20080702|DBAYDO|20120920|Released|Released|000000121171|
0000000000000000000000000000000000008097|AltRcp 409 ClnrDeg CS Spry 12/32fo|000000011693|000000000000000084|11|ALL|20120920|99991231|DBAYDO|20080702|DBAYDO|20120920|Obsolete|Released Submitted - Obsolete|000000121171|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo||000000000000000084|11|ALL|00010101|20080709|LFLORES|20080702|LFLORES|20080702|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000002314|000000000000000084|11|ALL|20080710|20080929|LFLORES|20080702|DBAYDO|20080710|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000002671|000000000000000101|11|ALL|20080930|20081222|LFLORES|20080702|DBAYDO|20081007|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000002990|000000000000000101|11|ALL|20081223|20090104|LFLORES|20080702|DBAYDO|20081224|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000003017|000000000000000101|11|ALL|20090105|20091109|LFLORES|20080702|DBAYDO|20090105|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000004490|000000000000000101|11|ALL|20091110|20100512|LFLORES|20080702|DBAYDO|20091110|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000005556|000000000000000101|11|ALL|20100513|20111010|LFLORES|20080702|GHAY|20100513|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000007286|000000000000000101|11|ALL|20100513|20111010|LFLORES|20080702|GHAY|20100513|Released|Released|000000121173|
0000000000000000000000000000000000008098|AltRcp Tlx IMR CS Spry 9/32fo|000000008561|000000000000000101|11|ALL|20111011|99991231|LFLORES|20080702|DBAYDO|20111011|Released|Released|000000121173|
